HPV_position,15361-CB-43-LabPrep_S45,15361-CB-4-LabPrep_S42,15361-CB-5-LabPrep_S47
6756,1972,1,976
6757,1964,1,981
6758,1957,1,985
6759,1953,1,989
6760,1953,1,987
6761,1965,1,1006
6762,1972,1,1018
6763,1968,1,1024
6764,1966,1,1025
6765,1969,2,1025
6766,1966,2,1032
6767,1963,2,1050
6768,1979,2,1066
6769,1979,2,1067
6770,1984,2,1074
6771,1987,2,1072
6772,1992,2,1083
6773,1997,2,1088
6774,2011,2,1101
6775,2025,2,1099
6776,2014,2,1108
6777,2012,2,1112
6778,2012,2,1116
6779,2016,2,1123
6780,2012,2,1125
6781,2007,2,1123
6782,2010,2,1126
6783,2020,2,1131
6784,2030,2,1142
6785,2035,2,1147
6786,2038,2,1156
6787,2040,3,1153
6788,2042,3,1167
6789,2025,3,1165
6790,2024,3,1163
6791,2021,3,1167
6792,2027,3,1183
6793,2030,3,1192
6794,2037,3,1204
6795,2033,3,1207
6796,2032,3,1209
6797,2034,4,1213
6798,2028,4,1228
6799,2034,4,1226
6800,2013,4,1230
6801,2005,4,1238
6802,2009,4,1241
6803,2011,4,1248
6804,2008,4,1259
6805,2015,4,1265
6806,2005,4,1266
6807,2011,4,1273
6808,2009,4,1279
6809,2014,4,1285
6810,2005,4,1288
6811,2007,4,1300
6812,2000,4,1308
6813,2013,4,1319
6814,2007,4,1322
6815,2009,4,1324
6816,2020,4,1339
6817,2021,4,1343
6818,2016,4,1350
6819,2014,4,1368
6820,2016,4,1366
6821,2015,4,1368
6822,2028,4,1384
6823,2018,4,1384
6824,2034,4,1394
6825,2026,4,1395
6826,2023,4,1410
6827,2023,4,1414
6828,2001,4,1412
6829,2002,4,1413
6830,2007,4,1422
6831,2015,4,1431
6832,2026,4,1441
6833,2030,4,1441
6834,2039,4,1446
6835,2046,4,1441
6836,2040,4,1447
6837,2030,4,1457
6838,2034,4,1469
6839,2037,6,1470
6840,2033,6,1464
6841,2035,6,1473
6842,2034,6,1478
6843,2031,6,1484
6844,2047,6,1486
6845,2043,6,1489
6846,2034,6,1488
6847,2026,6,1496
6848,2021,6,1491
6849,2033,6,1504
6850,2023,6,1497
6851,2042,6,1506
6852,2032,6,1523
6853,2036,6,1530
6854,2036,6,1530
6855,2033,6,1536
6856,2046,7,1535
6857,2056,8,1542
6858,2064,8,1550
6859,2060,8,1557
6860,2054,8,1561
6861,2066,8,1565
6862,2059,8,1565
6863,2052,8,1573
6864,2052,7,1577
6865,2052,7,1575
6866,2059,7,1601
6867,2065,7,1605
6868,2069,7,1620
6869,2065,7,1613
6870,2061,7,1627
6871,2069,7,1632
6872,2077,7,1639
6873,2079,7,1645
6874,2079,7,1638
6875,2085,7,1642
6876,2059,5,1636
6877,2076,7,1641
6878,2070,7,1646
6879,2078,7,1660
6880,2083,7,1667
6881,2082,7,1665
6882,2083,7,1678
6883,2068,7,1683
6884,2068,7,1697
6885,2074,7,1692
6886,2075,7,1705
6887,2074,7,1711
6888,2091,7,1732
6889,2102,7,1745
6890,2115,7,1747
6891,2114,7,1757
6892,2108,7,1769
6893,2107,7,1773
6894,2115,7,1780
6895,2112,7,1782
6896,2120,7,1794
6897,2117,7,1798
6898,2131,7,1814
6899,2127,7,1810
6900,2140,7,1827
6901,2147,7,1834
6902,2149,7,1827
6903,2143,7,1822
6904,2133,7,1817
6905,2124,7,1814
6906,2138,7,1808
6907,2142,7,1815
6908,2144,7,1829
6909,2153,7,1842
6910,2142,7,1855
6911,2153,7,1864
6912,2170,7,1881
6913,2181,7,1886
6914,2176,7,1891
6915,2188,7,1900
6916,2179,6,1892
6917,2164,6,1884
6918,2166,6,1900
6919,2161,6,1914
6920,2160,6,1926
6921,2168,6,1949
6922,2176,6,1959
6923,2177,6,1973
6924,2191,6,1994
6925,2184,6,2024
6926,2173,6,2035
6927,2174,6,2050
6928,2191,6,2093
6929,2195,6,2106
6930,2197,6,2130
6931,2220,6,2146
6932,2224,6,2184
6933,2225,6,2202
6934,2226,6,2220
6935,2223,6,2230
6936,2234,6,2243
6937,2243,6,2254
6938,2247,5,2283
6939,2255,5,2319
6940,2270,5,2338
6941,2260,5,2350
6942,2264,5,2367
6943,2271,5,2376
6944,2282,5,2402
6945,2289,5,2432
6946,2294,5,2447
6947,2301,5,2463
6948,2286,4,2479
6949,2294,4,2500
6950,2290,4,2505
6951,2287,4,2516
6952,2302,4,2544
6953,2297,4,2552
6954,2307,4,2588
6955,2323,4,2631
6956,2337,4,2649
6957,2354,4,2674
6958,2362,4,2688
6959,2379,5,2712
6960,2375,5,2705
6961,2379,6,2738
6962,2385,6,2757
6963,2382,7,2761
6964,2381,7,2790
6965,2390,7,2811
6966,2405,7,2829
6967,2398,7,2824
6968,2421,7,2861
6969,2432,7,2866
6970,2421,8,2865
6971,2425,8,2875
6972,2410,8,2877
6973,2415,8,2894
6974,2400,8,2893
6975,2412,8,2930
6976,2413,8,2950
6977,2424,8,2971
6978,2430,8,2979
6979,2443,8,2999
6980,2448,8,3038
6981,2441,8,3044
6982,2418,8,3056
6983,2431,8,3056
6984,2446,8,3085
6985,2464,8,3122
6986,2455,8,3124
6987,2448,8,3136
6988,2454,8,3150
6989,2448,8,3161
6990,2452,7,3181
6991,2441,6,3188
6992,2426,6,3195
6993,2427,6,3201
6994,2428,6,3211
6995,2432,6,3226
6996,2436,6,3242
6997,2447,7,3262
6998,2464,7,3283
6999,2461,7,3291
7000,2461,6,3310
7001,2466,7,3322
7002,2477,8,3334
7003,2486,9,3353
7004,2496,8,3363
7005,2495,8,3368
7006,2505,7,3389
7007,2494,7,3390
7008,2506,7,3419
7009,2510,7,3437
7010,2514,7,3456
7011,2512,7,3472
7012,2520,7,3475
7013,2521,7,3495
7014,2532,7,3519
7015,2546,7,3530
7016,2548,7,3545
7017,2551,7,3538
7018,2549,7,3541
7019,2547,7,3552
7020,2545,7,3561
7021,2548,7,3578
7022,2548,7,3602
7023,2569,7,3618
7024,2574,7,3638
7025,2586,7,3659
7026,2585,7,3672
7027,2605,7,3696
7028,2606,9,3709
7029,2618,9,3717
7030,2623,9,3726
7031,2623,9,3731
7032,2630,9,3744
7033,2642,9,3764
7034,2632,10,3758
7035,2665,11,3793
7036,2667,11,3788
7037,2664,11,3783
7038,2669,11,3789
7039,2662,11,3796
7040,2657,11,3802
7041,2635,11,3796
7042,2637,11,3804
7043,2645,11,3808
7044,2650,11,3800
7045,2660,11,3807
7046,2653,11,3811
7047,2662,11,3813
7048,2674,11,3825
7049,2681,11,3835
7050,2665,11,3833
7051,2672,11,3840
7052,2677,11,3842
7053,2678,11,3838
7054,2677,11,3843
7055,2683,11,3844
7056,2684,11,3841
7057,2694,11,3845
7058,2697,11,3846
7059,2707,11,3854
7060,2714,11,3845
7061,2710,11,3842
7062,2696,11,3834
7063,2702,11,3835
7064,2711,11,3829
7065,2722,11,3843
7066,2716,11,3841
7067,2727,11,3849
7068,2738,11,3837
7069,2741,11,3818
7070,2754,11,3805
7071,2752,11,3779
7072,2781,11,3788
7073,2786,11,3792
7074,2808,11,3781
7075,2808,11,3762
7076,2794,11,3726
7077,2806,11,3727
7078,2798,11,3704
7079,2794,11,3697
7080,2811,11,3691
7081,2805,11,3671
7082,2818,11,3667
7083,2819,11,3657
7084,2810,11,3657
7085,2801,11,3633
7086,2808,11,3621
7087,2815,11,3609
7088,2805,12,3596
7089,2827,12,3596
7090,2833,12,3569
7091,2852,12,3558
7092,2848,12,3536
7093,2857,12,3536
7094,2862,12,3526
7095,2862,12,3509
7096,2864,12,3504
7097,2862,12,3476
7098,2879,12,3484
7099,2884,13,3476
7100,2900,13,3453
7101,2901,13,3453
7102,2910,12,3436
7103,2915,12,3432
7104,2924,14,3414
7105,2938,15,3416
7106,2940,14,3376
7107,2936,14,3360
7108,2949,15,3358
7109,2939,14,3324
7110,2950,14,3321
7111,2953,13,3309
7112,2951,14,3292
7113,2960,14,3282
7114,2946,14,3251
7115,2946,14,3262
7116,2967,14,3253
7117,2968,14,3238
7118,2978,14,3236
7119,2984,14,3220
7120,2981,13,3223
7121,2989,13,3228
7122,2996,13,3215
7123,3008,13,3203
7124,3027,13,3196
7125,3025,13,3183
7126,3051,13,3170
7127,3056,13,3148
7128,3086,13,3146
7129,3102,14,3133
7130,3082,14,3104
7131,3103,14,3094
7132,3120,14,3067
7133,3124,15,3067
7134,3124,15,3066
7135,3139,15,3065
7136,3137,15,3046
7137,3159,15,3064
7138,3146,15,3041
7139,3162,14,3048
7140,3183,15,3051
7141,3187,14,3032
7142,3208,14,3038
7143,3196,14,3017
7144,3202,14,3009
7145,3197,14,2999
7146,3197,14,2985
7147,3209,14,2963
7148,3211,14,2935
7149,3238,14,2920
7150,3254,14,2906
7151,3234,14,2896
7152,3241,13,2891
7153,3248,13,2884
7154,3261,13,2878
7155,3263,13,2875
7156,3261,13,2857
7157,3259,13,2826
7158,3256,13,2808
7159,3259,13,2803
7160,3277,14,2794
7161,3283,16,2780
7162,3278,16,2781
7163,3284,16,2776
7164,3277,16,2766
7165,3281,16,2749
7166,3279,16,2730
7167,3297,16,2717
7168,3285,16,2701
7169,3280,16,2676
7170,3269,15,2643
7171,3259,16,2633
7172,3273,16,2615
7173,3260,14,2579
7174,3287,13,2556
7175,3290,13,2546
7176,3298,13,2541
7177,3308,13,2530
7178,3303,13,2506
7179,3299,13,2491
7180,3302,13,2481
7181,3316,13,2469
7182,3316,13,2448
7183,3307,13,2449
7184,3328,13,2437
7185,3353,13,2446
7186,3359,13,2434
7187,3374,14,2432
7188,3392,15,2427
7189,3393,15,2422
7190,3417,15,2411
7191,3413,15,2381
7192,3411,15,2371
7193,3412,15,2358
7194,3426,15,2363
7195,3436,15,2356
7196,3438,16,2354
7197,3441,16,2346
7198,3437,16,2337
7199,3457,16,2331
7200,3454,16,2307
7201,3465,16,2302
7202,3464,16,2294
7203,3482,16,2297
7204,3485,16,2293
7205,3496,16,2273
7206,3502,16,2271
7207,3500,16,2271
7208,3495,16,2264
7209,3512,16,2259
7210,3509,16,2263
7211,3527,16,2264
7212,3541,16,2262
7213,3539,16,2254
7214,3541,16,2246
7215,3531,17,2235
7216,3542,17,2227
7217,3511,20,2223
7218,3514,20,2221
7219,3505,20,2212
7220,3509,20,2200
7221,3500,20,2189
7222,3517,20,2184
7223,3501,20,2174
7224,3496,20,2156
7225,3509,20,2153
7226,3509,20,2146
7227,3506,20,2146
7228,3503,20,2142
7229,3517,20,2137
7230,3509,20,2118
7231,3523,20,2112
7232,3518,20,2113
7233,3523,20,2106
7234,3525,20,2099
7235,3535,20,2082
7236,3533,19,2077
7237,3523,19,2069
7238,3522,19,2059
7239,3529,19,2038
7240,3516,19,2027
7241,3521,19,2019
7242,3519,19,2028
7243,3516,19,2022
7244,3515,19,2014
7245,3526,19,2015
7246,3521,19,2014
7247,3519,18,1985
7248,3529,18,1976
7249,3534,18,1970
7250,3513,18,1964
7251,3498,18,1951
7252,3506,18,1948
7253,3499,17,1938
7254,3501,17,1940
7255,3485,16,1930
7256,3472,16,1926
7257,3475,15,1921
7258,3481,15,1911
7259,3487,15,1910
7260,3507,15,1907
7261,3504,15,1914
7262,3510,15,1903
7263,3491,15,1891
7264,3484,15,1879
7265,3455,15,1864
7266,3462,15,1866
7267,3470,15,1866
7268,3467,15,1861
7269,3473,15,1860
7270,3473,15,1859
7271,3474,15,1854
7272,3458,15,1846
7273,3480,15,1847
7274,3475,15,1831
7275,3485,15,1830
7276,3481,15,1825
7277,3480,14,1821
7278,3461,14,1823
7279,3451,14,1809
7280,3442,12,1812
7281,3465,12,1806
7282,3455,12,1788
7283,3464,12,1799
7284,3457,12,1800
7285,3457,12,1798
7286,3463,12,1774
7287,3466,12,1768
7288,3453,12,1758
7289,3451,12,1734
7290,3438,12,1750
7291,3429,12,1744
7292,3430,12,1751
7293,3420,12,1739
7294,3448,12,1737
7295,3458,12,1741
7296,3443,12,1735
7297,3435,12,1739
7298,3433,12,1742
7299,3442,12,1735
7300,3454,12,1742
7301,3443,12,1741
7302,3446,12,1735
7303,3457,12,1740
7304,3461,12,1744
7305,3471,12,1745
7306,3472,12,1741
7307,3486,12,1747
7308,3480,10,1744
7309,3471,9,1741
7310,3472,9,1741
7311,3485,9,1738
7312,3496,9,1742
7313,3483,9,1737
7314,3480,9,1730
7315,3512,9,1733
7316,3505,9,1738
7317,3526,9,1743
7318,3537,9,1732
7319,3549,9,1742
7320,3529,8,1740
7321,3523,8,1735
7322,3536,8,1731
7323,3524,8,1736
7324,3517,8,1738
7325,3516,8,1744
7326,3514,8,1743
7327,3532,8,1745
7328,3532,8,1742
7329,3528,8,1737
7330,3555,8,1744
7331,3551,8,1730
7332,3550,8,1726
7333,3539,8,1727
7334,3528,8,1718
7335,3514,6,1722
7336,3489,6,1712
7337,3479,6,1701
7338,3462,6,1700
7339,3458,6,1701
7340,3467,6,1700
7341,3458,6,1693
7342,3443,6,1696
7343,3455,6,1701
7344,3461,5,1694
7345,3470,5,1701
7346,3455,5,1698
7347,3473,5,1710
7348,3483,5,1712
7349,3478,5,1708
7350,3492,5,1703
7351,3487,5,1694
7352,3490,5,1695
7353,3492,5,1699
7354,3488,5,1703
7355,3482,5,1694
7356,3466,5,1695
7357,3469,5,1704
7358,3459,5,1692
7359,3464,5,1703
7360,3466,5,1704
7361,3466,5,1706
7362,3462,4,1708
7363,3463,2,1708
7364,3472,2,1711
7365,3460,2,1707
7366,3466,2,1705
7367,3474,3,1712
7368,3480,2,1703
7369,3483,2,1699
7370,3491,2,1708
7371,3496,2,1713
7372,3503,2,1711
7373,3488,2,1715
7374,3495,2,1700
7375,3509,2,1706
7376,3493,2,1705
7377,3480,2,1695
7378,3487,2,1691
7379,3471,2,1690
7380,3462,2,1693
7381,3471,2,1692
7382,3482,2,1697
7383,3483,2,1695
7384,3506,2,1695
7385,3505,2,1703
7386,3506,2,1706
7387,3493,2,1695
7388,3491,2,1692
7389,3491,2,1698
7390,3488,2,1700
7391,3505,3,1699
7392,3489,3,1694
7393,3498,3,1696
7394,3510,3,1698
7395,3502,3,1697
7396,3499,3,1700
7397,3506,3,1705
7398,3505,3,1711
7399,3516,3,1710
7400,3518,3,1710
7401,3522,3,1709
7402,3518,3,1706
7403,3523,3,1704
7404,3542,3,1701
7405,3530,3,1698
7406,3539,3,1712
7407,3539,2,1719
7408,3539,2,1721
7409,3553,2,1717
7410,3560,2,1711
7411,3568,2,1721
7412,3569,2,1712
7413,3569,2,1720
7414,3569,2,1723
7415,3593,2,1734
7416,3599,2,1735
7417,3621,2,1743
7418,3620,2,1738
7419,3630,2,1748
7420,3619,2,1748
7421,3617,2,1748
7422,3616,2,1741
7423,3595,3,1740
7424,3586,4,1738
7425,3595,4,1747
7426,3603,6,1744
7427,3610,6,1742
7428,3613,6,1742
7429,3616,6,1745
7430,3620,7,1739
7431,3602,7,1731
7432,3600,7,1730
7433,3606,7,1732
7434,3600,7,1733
7435,3600,6,1737
7436,3591,6,1733
7437,3594,7,1739
7438,3587,7,1735
7439,3585,7,1729
7440,3593,7,1737
7441,3593,7,1733
7442,3592,7,1732
7443,3603,7,1735
7444,3598,7,1731
7445,3591,7,1722
7446,3584,8,1719
7447,3583,8,1720
7448,3584,8,1712
7449,3596,8,1730
7450,3587,8,1732
7451,3594,8,1737
7452,3593,8,1733
7453,3608,8,1731
7454,3608,8,1731
7455,3610,8,1737
7456,3604,8,1734
7457,3576,8,1723
7458,3551,8,1718
7459,3560,8,1718
7460,3564,8,1725
7461,3572,8,1725
7462,3565,8,1716
7463,3583,8,1719
7464,3571,8,1718
7465,3565,8,1724
7466,3579,8,1731
7467,3571,8,1733
7468,3582,8,1743
7469,3575,8,1738
7470,3572,8,1739
7471,3567,8,1742
7472,3572,8,1759
7473,3568,9,1760
7474,3558,9,1764
7475,3546,9,1765
7476,3545,9,1768
7477,3554,9,1773
7478,3535,9,1765
7479,3526,9,1765
7480,3516,9,1759
7481,3525,9,1761
7482,3527,9,1762
7483,3524,9,1771
7484,3562,9,1779
7485,3572,9,1791
7486,3578,9,1787
7487,3592,9,1797
7488,3595,9,1803
7489,3599,9,1797
7490,3576,9,1801
7491,3583,9,1813
7492,3597,9,1825
7493,3587,9,1826
7494,3573,9,1828
7495,3577,9,1820
7496,3569,9,1824
7497,3590,9,1816
7498,3594,9,1828
7499,3590,9,1828
7500,3591,9,1836
7501,3577,9,1834
7502,3588,9,1833
7503,3586,10,1840
7504,3577,10,1832
7505,3594,10,1844
7506,3587,10,1832
7507,3616,10,1848
7508,3633,10,1850
7509,3630,10,1853
7510,3628,10,1859
7511,3616,11,1854
7512,3642,11,1862
7513,3630,11,1864
7514,3627,11,1864
7515,3616,11,1865
7516,3619,11,1862
7517,3625,11,1865
7518,3641,10,1860
7519,3641,10,1863
7520,3650,10,1861
7521,3649,10,1857
7522,3642,10,1853
7523,3635,10,1851
7524,3626,10,1857
7525,3632,10,1860
7526,3655,10,1868
7527,3674,10,1866
7528,3659,10,1859
7529,3664,10,1863
7530,3667,10,1875
7531,3660,10,1879
7532,3660,10,1885
7533,3666,10,1896
7534,3673,10,1903
7535,3659,10,1911
7536,3652,10,1919
7537,3664,10,1919
7538,3673,9,1910
7539,3671,9,1921
7540,3681,9,1933
7541,3669,9,1943
7542,3686,9,1958
7543,3686,9,1968
7544,3676,9,1970
7545,3685,9,1973
7546,3675,9,1980
7547,3686,9,1977
7548,3688,9,1980
7549,3672,9,1971
7550,3674,9,1975
7551,3670,9,1973
7552,3658,9,1970
7553,3662,9,1975
7554,3679,9,1980
7555,3668,9,1980
7556,3667,9,1985
7557,3663,9,1990
7558,3647,9,1987
7559,3663,9,1994
7560,3653,9,1989
7561,3655,9,1995
7562,3658,9,1989
7563,3647,10,1983
7564,3671,10,1982
7565,3653,10,1971
7566,3670,11,1968
7567,3681,11,1972
7568,3682,12,1970
7569,3687,12,1980
7570,3689,12,1971
7571,3709,12,1983
7572,3700,10,1976
7573,3670,8,1960
7574,3668,8,1968
7575,3659,8,1966
7576,3678,8,1971
7577,3657,8,1972
7578,3656,9,1984
7579,3666,9,1989
7580,3663,9,2001
7581,3676,9,1999
7582,3685,9,2003
7583,3683,8,1993
7584,3699,8,1998
7585,3700,8,2003
7586,3710,8,2008
7587,3731,8,2005
7588,3737,8,2006
7589,3724,8,1991
7590,3728,8,1997
7591,3745,9,2013
7592,3754,9,2016
7593,3745,9,2020
7594,3736,9,2021
7595,3752,8,2022
7596,3747,8,2027
7597,3732,10,2027
7598,3724,10,2020
7599,3727,10,2023
7600,3731,10,2014
7601,3741,10,2025
7602,3727,10,2020
7603,3712,10,2011
7604,3709,10,2016
7605,3727,10,2014
7606,3715,10,2012
7607,3715,10,2009
7608,3715,10,2010
7609,3733,10,2005
7610,3722,10,2005
7611,3722,10,2013
7612,3724,10,2014
7613,3722,10,2007
7614,3727,10,2013
7615,3719,10,2003
7616,3720,10,2002
7617,3730,10,1997
7618,3729,10,2001
7619,3726,10,2000
7620,3713,10,1984
7621,3712,9,1983
7622,3718,9,1972
7623,3713,9,1962
7624,3717,9,1947
7625,3722,9,1955
7626,3722,9,1955
7627,3734,9,1948
7628,3719,9,1943
7629,3721,9,1944
7630,3696,9,1937
7631,3678,9,1935
7632,3675,9,1924
7633,3676,9,1919
7634,3651,9,1915
7635,3638,9,1912
7636,3638,9,1910
7637,3621,9,1910
7638,3622,9,1900
7639,3615,9,1901
7640,3619,9,1904
7641,3615,9,1894
7642,3615,9,1887
7643,3626,9,1880
7644,3599,9,1871
7645,3586,9,1865
7646,3596,9,1865
7647,3586,9,1866
7648,3587,9,1845
7649,3591,9,1843
7650,3579,9,1845
7651,3562,9,1849
7652,3520,10,1832
7653,3525,10,1828
7654,3502,10,1819
7655,3490,10,1811
7656,3461,10,1802
7657,3468,10,1800
7658,3460,10,1797
7659,3455,10,1796
7660,3443,9,1787
7661,3447,9,1794
7662,3441,9,1785
7663,3441,9,1786
7664,3438,9,1788
7665,3431,9,1792
7666,3429,9,1798
7667,3415,10,1782
7668,3391,10,1770
7669,3373,10,1753
7670,3390,10,1759
7671,3389,10,1758
7672,3368,10,1764
7673,3358,10,1755
7674,3347,10,1748
7675,3355,10,1747
7676,3326,10,1736
7677,3321,10,1737
7678,3324,10,1729
7679,3315,10,1721
7680,3323,10,1725
7681,3310,10,1716
7682,3298,10,1699
7683,3293,10,1692
7684,3276,10,1687
7685,3272,10,1676
7686,3276,10,1671
7687,3257,10,1654
7688,3250,10,1658
7689,3233,10,1657
7690,3236,10,1662
7691,3229,10,1645
7692,3198,10,1624
7693,3197,10,1630
7694,3176,10,1614
7695,3169,10,1608
7696,3152,10,1593
7697,3125,10,1580
7698,3128,10,1579
7699,3128,10,1577
7700,3122,10,1572
7701,3123,10,1567
7702,3112,10,1564
7703,3103,10,1553
7704,3105,10,1551
7705,3089,10,1536
7706,3076,10,1535
7707,3058,10,1530
7708,3057,10,1522
7709,3056,10,1523
7710,3046,10,1515
7711,3050,8,1520
7712,3042,8,1509
7713,3031,8,1514
7714,3009,7,1514
7715,3002,7,1518
7716,2979,9,1507
7717,2960,9,1497
7718,2964,9,1498
7719,2950,9,1490
7720,2948,9,1483
7721,2950,9,1487
7722,2922,9,1463
7723,2918,9,1463
7724,2894,9,1455
7725,2892,8,1449
7726,2885,8,1450
7727,2873,8,1443
7728,2864,8,1437
7729,2852,8,1427
7730,2857,8,1422
7731,2843,8,1412
7732,2839,8,1406
7733,2838,9,1405
7734,2837,9,1401
7735,2815,9,1397
7736,2817,9,1399
7737,2806,9,1386
7738,2799,9,1383
7739,2791,9,1372
7740,2776,8,1363
7741,2765,8,1362
7742,2763,8,1360
7743,2770,8,1361
7744,2774,8,1361
7745,2767,8,1359
7746,2764,8,1351
7747,2765,8,1342
7748,2754,6,1347
7749,2736,6,1340
7750,2743,6,1339
7751,2723,6,1337
7752,2707,6,1336
7753,2710,6,1331
7754,2689,6,1328
7755,2692,6,1323
7756,2693,6,1314
7757,2681,6,1314
7758,2672,6,1315
7759,2664,6,1307
7760,2659,6,1306
7761,2639,6,1293
7762,2623,6,1291
7763,2627,6,1288
7764,2619,6,1284
7765,2611,6,1288
7766,2597,6,1283
7767,2591,6,1279
7768,2571,6,1266
7769,2568,6,1267
7770,2544,6,1262
7771,2524,6,1257
7772,2512,6,1253
7773,2494,6,1250
7774,2489,6,1246
7775,2474,6,1238
7776,2452,6,1228
7777,2443,6,1230
7778,2425,6,1227
7779,2418,6,1220
7780,2402,6,1217
7781,2381,6,1211
7782,2363,6,1202
7783,2335,6,1186
7784,2318,6,1172
7785,2307,6,1166
7786,2289,6,1159
7787,2270,6,1145
7788,2262,6,1136
7789,2251,6,1129
7790,2224,6,1117
7791,2210,6,1110
7792,2184,6,1098
7793,2156,6,1093
7794,2143,6,1083
7795,2137,6,1074
7796,2110,6,1066
7797,2101,6,1059
7798,2082,6,1049
7799,2068,4,1038
7800,2052,4,1035
7801,2044,4,1029
7802,2023,4,1024
7803,2006,4,1017
7804,1986,4,1007
7805,1965,4,996
7806,1955,4,989
7807,1933,4,970
7808,1919,4,961
7809,1891,4,951
7810,1873,4,943
7811,1855,4,932
7812,1834,4,919
7813,1818,3,912
7814,1801,3,907
7815,1785,3,904
7816,1763,3,893
7817,1740,3,874
7818,1726,3,868
7819,1701,3,857
7820,1698,3,858
7821,1686,3,857
7822,1668,3,853
7823,1654,3,847
7824,1643,3,846
7825,1620,3,825
7826,1592,3,812
7827,1588,3,809
7828,1552,3,794
7829,1532,3,787
7830,1519,3,777
7831,1509,3,772
7832,1488,3,759
7833,1477,3,755
7834,1470,3,750
7835,1456,3,737
7836,1445,3,723
7837,1416,3,711
7838,1402,3,711
7839,1385,3,704
7840,1374,3,696
7841,1364,3,688
7842,1345,3,676
7843,1321,3,666
7844,1300,3,658
7845,1285,3,649
7846,1268,3,645
7847,1256,3,637
7848,1237,3,627
7849,1223,3,615
7850,1207,3,605
7851,1176,3,595
7852,1158,3,589
7853,1143,3,581
7854,1127,3,579
7855,1107,3,571
7856,1077,3,558
7857,1062,3,549
7858,1049,2,536
7859,1035,2,529
7860,1015,1,519
7861,1007,1,513
7862,992,1,508
7863,979,1,505
7864,954,1,498
7865,946,1,495
7866,932,1,484
7867,916,1,475
7868,895,0,463
7869,888,0,458
7870,858,0,450
7871,840,0,444
7872,827,0,434
7873,807,0,427
7874,795,0,418
7875,779,0,411
7876,767,0,403
7877,747,0,394
7878,728,0,386
7879,692,0,376
7880,669,0,366
7881,664,0,367
7882,655,0,359
7883,646,0,356
7884,624,0,340
7885,605,0,334
7886,586,0,325
7887,557,0,315
7888,519,0,299
7889,504,0,291
7890,483,0,281
7891,467,0,276
7892,451,0,267
7893,432,0,257
7894,420,0,244
7895,411,0,242
7896,387,0,227
7897,369,0,210
7898,349,0,197
7899,335,0,196
7900,325,0,185
7901,315,0,178
7902,298,0,172
7903,283,0,165
7904,270,0,154
7905,254,0,150
7906,239,0,140
7907,224,0,130
7908,200,0,109
7909,116,0,71
